"Funding","Sin","Rep","LAB","QCbatch","strMAT","Vol","Proportion","DryWt","WetWt","AnalysisType","Catno","comment","TtlAromatic","TOTALKANES","depth","Project","projectCode","invest","CollectMethod","matrix","SubMatrix","species","DateCollected","Year","location","sampler","agency","LAT","LONG","SampleType","QCERROR"
"EVOSTC",20111003,1,"ABL","R070811","sed",NA,NA,0.00542,0.00542,"OIL","RMB_130",NA,12572980.207938,15528407.31,"","Bioremediation/PWS","11100836","EL056C-Z2-4","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111004,1,"ABL","R070811","sed",NA,NA,0.00517,0.00517,"OIL","RMB_130",NA,10206636.0915377,15487836.25,"","Bioremediation/PWS","11100836","EL056C-Z2-19","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111004,1,"ABL","R070811","sed",NA,NA,0.00517,0.00517,"OIL","RMB_130",NA,10206636.0915377,14747848.81,"","Bioremediation/PWS","11100836","EL056C-Z2-19","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111004,2,"ABL","R070811","sed",NA,NA,0.00345,0.00345,"OIL","RMB_130",NA,10091103.1718155,15487836.25,"","Bioremediation/PWS","11100836","EL056C-Z2-19","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111004,2,"ABL","R070811","sed",NA,NA,0.00345,0.00345,"OIL","RMB_130",NA,10091103.1718155,14747848.81,"","Bioremediation/PWS","11100836","EL056C-Z2-19","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111005,1,"ABL","R070811","sed",NA,NA,0.00638,0.00638,"OIL","RMB_130",NA,133860.036511,3000662.569,"","Bioremediation/PWS","11100836","EL056C-Z2-24","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111006,1,"ABL","R070811","sed",NA,NA,0.00747,0.00747,"OIL","RMB_130",NA,10810982.7242689,14917348.9,"","Bioremediation/PWS","11100836","EL056C-Z3-4","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111007,1,"ABL","R101811","sed",NA,NA,0.0051,0.0051,"OIL","RMB_130",NA,8620465.8423147,16171063.46,"","Bioremediation/PWS","11100836","EL056C-Z1-19","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111008,1,"ABL","R071811","sed",NA,NA,0.00296,0.00296,"OIL","RMB_130",NA,2378832.1948202,4790544.684,"","Bioremediation/PWS","11100836","EL056C-Z3-24","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111009,1,"ABL","R070811","sed",NA,NA,0.00512,0.00512,"OIL","RMB_130",NA,12309691.7693491,15882187.96,"","Bioremediation/PWS","11100836","EL056C-Z3-19","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111010,1,"ABL","R071811","sed",NA,NA,0.00442,0.00442,"OIL","RMB_130",NA,10061613.325746,13554374.94,"","Bioremediation/PWS","11100836","EL056C-Z4-4","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111011,1,"ABL","R071811","sed",NA,NA,0.00409,0.00409,"OIL","RMB_130",NA,10179005.143107,16124661.21,"","Bioremediation/PWS","11100836","EL056C-Z4-19","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111012,1,"ABL","R101811","sed",NA,NA,0.00471,0.00471,"OIL","RMB_130",NA,377071.619255,4052912.514,"","Bioremediation/PWS","11100836","EL015E-IA-1-Top","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.5666667,"ENV",""
"EVOSTC",20111013,1,"ABL","R101811","sed",NA,NA,0.00017,0.00017,"OIL","RMB_130",NA,1270380.766472,0,"","Bioremediation/PWS","11100836","EL015E-IA-1-Bottom","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.5666667,"ENV",""
"EVOSTC",20111014,1,"ABL","R101811","sed",NA,NA,0.00338,0.00338,"OIL","RMB_130",NA,772353.7853125,7791739.366,"","Bioremediation/PWS","11100836","EL015E-IA-3-Top","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.5666667,"ENV",""
"EVOSTC",20111014,1,"ABL","R101811","sed",NA,NA,0.00338,0.00338,"OIL","RMB_130",NA,772353.7853125,7512451.297,"","Bioremediation/PWS","11100836","EL015E-IA-3-Top","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.5666667,"ENV",""
"EVOSTC",20111014,2,"ABL","R111611","sed",NA,NA,0.00205,0.00205,"OIL","RMB_130",NA,717076.5319932,7791739.366,"","Bioremediation/PWS","11100836","EL015E-IA-3-Top","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.5666667,"ENV",""
"EVOSTC",20111014,2,"ABL","R111611","sed",NA,NA,0.00205,0.00205,"OIL","RMB_130",NA,717076.5319932,7512451.297,"","Bioremediation/PWS","11100836","EL015E-IA-3-Top","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.5666667,"ENV",""
"EVOSTC",20111015,1,"ABL","R101811","sed",NA,NA,0.00189,0.00189,"OIL","RMB_130",NA,1246649.437554,4718828.842,"","Bioremediation/PWS","11100836","EL015E-IA-3-Bottom","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.5666667,"ENV",""
"EVOSTC",20111016,1,"ABL","R101811","sed",NA,NA,0.00358,0.00358,"OIL","RMB_130",NA,492550.8827335,7462019.726,"","Bioremediation/PWS","11100836","LA015E-I-B-1-Top","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111017,1,"ABL","R101811","sed",NA,NA,0.00186,0.00186,"OIL","RMB_130",NA,664795.2284903,3676832.775,"","Bioremediation/PWS","11100836","LA015E-I-B-1-Bottom","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111018,1,"ABL","R101811","sed",NA,NA,0.00369,0.00369,"OIL","RMB_130",NA,5038204.5146632,9622026.281,"","Bioremediation/PWS","11100836","LA015E-I-B-2-Top","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111019,1,"ABL","R102811","sed",NA,NA,0.00496,0.00496,"OIL","RMB_130",NA,4673905.775609,9642352.1,"","Bioremediation/PWS","11100836","LA015E-I-B-2-Bottom","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111020,1,"ABL","R102811","sed",NA,NA,0.00442,0.00442,"OIL","RMB_130",NA,820865.6309868,8879652.361,"","Bioremediation/PWS","11100836","LA015E-I-B-4-Top","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111021,1,"ABL","R102811","sed",NA,NA,0.00367,0.00367,"OIL","RMB_130",NA,1969244.8268811,9057574.205,"","Bioremediation/PWS","11100836","LA015E-I-B-4-Bottom","Grab","SEDIMENT","","","27-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111022,1,"ABL","R071811","sed",NA,NA,0.00326,0.00326,"OIL","RMB_130",NA,8625231.510668,16222806.6,"","Bioremediation/PWS","11100836","LA015E-Z1-2","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111022,1,"ABL","R071811","sed",NA,NA,0.00326,0.00326,"OIL","RMB_130",NA,8625231.510668,16472815.58,"","Bioremediation/PWS","11100836","LA015E-Z1-2","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111022,2,"ABL","R111611","sed",NA,NA,0.00322,0.00322,"OIL","RMB_130",NA,6733494.7185996,16222806.6,"","Bioremediation/PWS","11100836","LA015E-Z1-2","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111022,2,"ABL","R111611","sed",NA,NA,0.00322,0.00322,"OIL","RMB_130",NA,6733494.7185996,16472815.58,"","Bioremediation/PWS","11100836","LA015E-Z1-2","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111023,1,"ABL","R071811","sed",NA,NA,0.00419,0.00419,"OIL","RMB_130",NA,406645.329508,4544726.169,"","Bioremediation/PWS","11100836","LA015E-Z1-4","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111024,1,"ABL","R070811","sed",NA,NA,0.00525,0.00525,"OIL","RMB_130",NA,8113838.3273314,12898974.51,"","Bioremediation/PWS","11100836","LA015E-Z2-2","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111025,1,"ABL","R070811","sed",NA,NA,0.00538,0.00538,"OIL","RMB_130",NA,4144492.4703325,9454156.156,"","Bioremediation/PWS","11100836","LA015E-Z2-4","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111026,1,"ABL","R070811","sed",NA,NA,0.00476,0.00476,"OIL","RMB_130",NA,1765875.1774621,9929418.181,"","Bioremediation/PWS","11100836","LA015E-Z3-2","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111027,1,"ABL","R070811","sed",NA,NA,0.00552,0.00552,"OIL","RMB_130",NA,2487237.6069116,8457557.731,"","Bioremediation/PWS","11100836","LA015E-Z3-4","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111028,1,"ABL","R071811","sed",NA,NA,0.00401,0.00401,"OIL","RMB_130",NA,1250509.2087524,8643623.932,"","Bioremediation/PWS","11100836","LA015E-Z4-2","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111028,1,"ABL","R071811","sed",NA,NA,0.00401,0.00401,"OIL","RMB_130",NA,1250509.2087524,8600058.954,"","Bioremediation/PWS","11100836","LA015E-Z4-2","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111028,2,"ABL","R111611","sed",NA,NA,0.00357,0.00357,"OIL","RMB_130",NA,1062635.9562513,8643623.932,"","Bioremediation/PWS","11100836","LA015E-Z4-2","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111028,2,"ABL","R111611","sed",NA,NA,0.00357,0.00357,"OIL","RMB_130",NA,1062635.9562513,8600058.954,"","Bioremediation/PWS","11100836","LA015E-Z4-2","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111029,1,"ABL","R071811","sed",NA,NA,0.00439,0.00439,"OIL","RMB_130",NA,114679.260685,5533390.8,"","Bioremediation/PWS","11100836","LA015E-Z4-4","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111029,1,"ABL","R071811","sed",NA,NA,0.00439,0.00439,"OIL","RMB_130",NA,114679.260685,4531697.714,"","Bioremediation/PWS","11100836","LA015E-Z4-4","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111029,2,"ABL","R111611","sed",NA,NA,0.00333,0.00333,"OIL","RMB_130",NA,93934.554685,5533390.8,"","Bioremediation/PWS","11100836","LA015E-Z4-4","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111029,2,"ABL","R111611","sed",NA,NA,0.00333,0.00333,"OIL","RMB_130",NA,93934.554685,4531697.714,"","Bioremediation/PWS","11100836","LA015E-Z4-4","Grab","SEDIMENT","","","28-May-11",2011,"LATOI","Wrenn Brian","Temple Unive",60.05,-147.8166667,"ENV",""
"EVOSTC",20111030,1,"ABL","R102811","sed",NA,NA,0.00497,0.00497,"OIL","RMB_130",NA,10701861.6473477,20115081.04,"","Bioremediation/PWS","11100836","PWS3A44-InjA-1-Top","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111031,1,"ABL","R102811","sed",NA,NA,0.0036,0.0036,"OIL","RMB_130",NA,11448817.8060925,14517284.42,"","Bioremediation/PWS","11100836","PWS3A44-InjA-1-Bottom","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111032,1,"ABL","R102811","sed",NA,NA,0.00496,0.00496,"OIL","RMB_130",NA,14150689.126327,18733078.58,"","Bioremediation/PWS","11100836","PWS3A44-InjA-3-Top","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111033,1,"ABL","R102811","sed",NA,NA,0.00395,0.00395,"OIL","RMB_130",NA,12223871.200196,21032048.2,"","Bioremediation/PWS","11100836","PWS3A44-InjA-3-Bottom","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111034,1,"ABL","R102811","sed",NA,NA,0.00486,0.00486,"OIL","RMB_130",NA,11536997.69879,11969790.67,"","Bioremediation/PWS","11100836","PWS3A44-InjB-2-Top","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111035,1,"ABL","R102811","sed",NA,NA,0.00068,0.00068,"OIL","RMB_130",NA,11908985.142456,1182037.717,"","Bioremediation/PWS","11100836","PWS3A44-InjB-2-Bottom","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111036,1,"ABL","R102811","sed",NA,NA,0.00371,0.00371,"OIL","RMB_130",NA,11723453.8796068,11710581.65,"","Bioremediation/PWS","11100836","PWS3A44-InjB-4-Top","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111037,1,"ABL","R102811","sed",NA,NA,0.00343,0.00343,"OIL","RMB_130",NA,8167740.040917,10777379.91,"","Bioremediation/PWS","11100836","PWS3A44-InjB-4-Bottom","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111038,1,"ABL","R071811","sed",NA,NA,0.00539,0.00539,"OIL","RMB_130",NA,1124751.079352,9260579.422,"","Bioremediation/PWS","11100836","PWS3A44-Z1-2","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111039,1,"ABL","R071811","sed",NA,NA,0.00391,0.00391,"OIL","RMB_130",NA,5662613.0430389,8824546.554,"","Bioremediation/PWS","11100836","PWS3A44-Z1-4","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111040,1,"ABL","R070811","sed",NA,NA,0.00492,0.00492,"OIL","RMB_130",NA,16199441.3279185,13637815.54,"","Bioremediation/PWS","11100836","PWS3A44-Z2-2","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111041,1,"ABL","R070811","sed",NA,NA,0.00434,0.00434,"OIL","RMB_130",NA,16247427.3350162,12763360.21,"","Bioremediation/PWS","11100836","PWS3A44-Z2-4","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111042,1,"ABL","R070811","sed",NA,NA,0.00487,0.00487,"OIL","RMB_130",NA,13756891.2362851,11293939.04,"","Bioremediation/PWS","11100836","PWS3A44-Z3-2","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111043,1,"ABL","R070811","sed",NA,NA,0.002,0.002,"OIL","RMB_130",NA,10711924.8284,7604822.838,"","Bioremediation/PWS","11100836","PWS3A44-Z3-4","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111044,1,"ABL","R071811","sed",NA,NA,0.00262,0.00262,"OIL","RMB_130",NA,1630427.829647,4205207.716,"","Bioremediation/PWS","11100836","PWS3A44-Z4-2","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111045,1,"ABL","R071811","sed",NA,NA,0.00248,0.00248,"OIL","RMB_130",NA,2091956.5530576,4840527.601,"","Bioremediation/PWS","11100836","PWS3A44-Z4-4","Grab","SEDIMENT","","","02-Jun-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65,-147.9166667,"ENV",""
"EVOSTC",20111101,1,"ABL","R100711","sed",NA,NA,0.00515,0.00515,"OIL","RMB_130",NA,7661124.789435,15342249.92,"","Bioremediation/PWS","11100836","SM006B-InjA-1-Top","Grab","SEDIMENT","","","05-Jun-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.55,-147.3833333,"ENV",""
"EVOSTC",20111102,1,"ABL","R100711","sed",NA,NA,0.00406,0.00406,"OIL","RMB_130",NA,7728408.663847,14475932.1,"","Bioremediation/PWS","11100836","SM006B-InjA-1-Bottom","Grab","SEDIMENT","","","05-Jun-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.55,-147.3833333,"ENV",""
"EVOSTC",20111103,1,"ABL","R100711","sed",NA,NA,0.00339,0.00339,"OIL","RMB_130",NA,8546022.446028,13614756.37,"","Bioremediation/PWS","11100836","SM006B-InjA-3-Top","Grab","SEDIMENT","","","05-Jun-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.55,-147.3833333,"ENV",""
"EVOSTC",20111104,1,"ABL","R100711","sed",NA,NA,0.00484,0.00484,"OIL","RMB_130",NA,6558529.1984275,12193701.94,"","Bioremediation/PWS","11100836","SM006B-InjaA-3-Bottom","Grab","SEDIMENT","","","05-Jun-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.55,-147.3833333,"ENV",""
"EVOSTC",20111105,1,"ABL","R100711","sed",NA,NA,0.00459,0.00459,"OIL","RMB_130",NA,8163154.2194296,14705685.22,"","Bioremediation/PWS","11100836","SM006B-InjB-2-Top","Grab","SEDIMENT","","","05-Jun-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.55,-147.3833333,"ENV",""
"EVOSTC",20111106,1,"ABL","R100711","sed",NA,NA,0.00301,0.00301,"OIL","RMB_130",NA,8081237.244983,13033903.81,"","Bioremediation/PWS","11100836","SM006B-InjB-2-Bottom","Grab","SEDIMENT","","","05-Jun-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.55,-147.3833333,"ENV",""
"EVOSTC",20111107,1,"ABL","R100711","sed",NA,NA,0.00362,0.00362,"OIL","RMB_130",NA,7936856.7319889,16755480.49,"","Bioremediation/PWS","11100836","SM006B-InjB-4-Top","Grab","SEDIMENT","","","05-Jun-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.55,-147.3833333,"ENV",""
"EVOSTC",20111108,1,"ABL","R100711","sed",NA,NA,0.00347,0.00347,"OIL","RMB_130",NA,8128094.9389434,15076800.78,"","Bioremediation/PWS","11100836","SM006B-InjB-4-Bottom","Grab","SEDIMENT","","","05-Jun-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.55,-147.3833333,"ENV",""
"EVOSTC",20111201,1,"ABL","R100711","sed",NA,NA,0.00412,0.00412,"OIL","RMB_130",NA,5324970.744021,11239051.25,"","Bioremediation/PWS","11100836","SM006B-Z1-1","Grab","SEDIMENT","","","13-Aug-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.52783333,-147.385,"ENV",""
"EVOSTC",20111202,1,"ABL","R100711","sed",NA,NA,0.0043,0.0043,"OIL","RMB_130",NA,6841907.045932,11438258.28,"","Bioremediation/PWS","11100836","SM006B-Z1-7","Grab","SEDIMENT","","","13-Aug-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.52783333,-147.385,"ENV",""
"EVOSTC",20111203,1,"ABL","R100711","sed",NA,NA,0.00296,0.00296,"OIL","RMB_130",NA,8719584.800865,12421453.69,"","Bioremediation/PWS","11100836","SM006B-Z2-1","Grab","SEDIMENT","","","13-Aug-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.52783333,-147.385,"ENV",""
"EVOSTC",20111204,1,"ABL","R100711","sed",NA,NA,0.00361,0.00361,"OIL","RMB_130",NA,8762976.259882,13657865.94,"","Bioremediation/PWS","11100836","SM006B-Z2-7","Grab","SEDIMENT","","","13-Aug-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.52783333,-147.385,"ENV",""
"EVOSTC",20111205,1,"ABL","R101811","sed",NA,NA,0.00313,0.00313,"OIL","RMB_130",NA,6772683.940651,12482627.49,"","Bioremediation/PWS","11100836","SM006B-Z3-1","Grab","SEDIMENT","","","13-Aug-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.52783333,-147.385,"ENV",""
"EVOSTC",20111206,1,"ABL","R101811","sed",NA,NA,0.00371,0.00371,"OIL","RMB_130",NA,7138785.4940797,13014661.55,"","Bioremediation/PWS","11100836","SM006B-Z3-7","Grab","SEDIMENT","","","13-Aug-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.52783333,-147.385,"ENV",""
"EVOSTC",20111207,1,"ABL","R101811","sed",NA,NA,0.00332,0.00332,"OIL","RMB_130",NA,7223726.0444807,13650033.43,"","Bioremediation/PWS","11100836","SM006B-Z4-1","Grab","SEDIMENT","","","13-Aug-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.52783333,-147.385,"ENV",""
"EVOSTC",20111208,1,"ABL","R101811","sed",NA,NA,0.00328,0.00328,"OIL","RMB_130",NA,1023144.315382,2918585.793,"","Bioremediation/PWS","11100836","SM006B-Z4-7","Grab","SEDIMENT","","","13-Aug-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.52783333,-147.385,"ENV",""
"EVOSTC",20111209,1,"ABL","R111611","sed",NA,NA,0.00346,0.00346,"OIL","RMB_130",NA,309996.9157025,4041291.822,"","Bioremediation/PWS","11100836","PWS3A44-Z1-1","Grab","SEDIMENT","","","11-Aug-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65666667,-147.931,"ENV",""
"EVOSTC",20111210,1,"ABL","R111611","sed",NA,NA,0.00356,0.00356,"OIL","RMB_130",NA,3359693.8035288,8470943.685,"","Bioremediation/PWS","11100836","PWS3A44-Z1-7","Grab","SEDIMENT","","","11-Aug-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65666667,-147.931,"ENV",""
"EVOSTC",20111211,1,"ABL","R111611","sed",NA,NA,0.00466,0.00466,"OIL","RMB_130",NA,12921898.2750567,11399217.32,"","Bioremediation/PWS","11100836","PWS3A44-Z2-1","Grab","SEDIMENT","","","11-Aug-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65666667,-147.931,"ENV",""
"EVOSTC",20111212,1,"ABL","R111611","sed",NA,NA,0.00337,0.00337,"OIL","RMB_130",NA,10039569.574192,8357750.747,"","Bioremediation/PWS","11100836","PWS3A44-Z2-7","Grab","SEDIMENT","","","11-Aug-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65666667,-147.931,"ENV",""
"EVOSTC",20111213,1,"ABL","R111611","sed",NA,NA,0.00256,0.00256,"OIL","RMB_130",NA,2738897.8875338,5888138.634,"","Bioremediation/PWS","11100836","PWS3A44-Z3-1","Grab","SEDIMENT","","","11-Aug-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65666667,-147.931,"ENV",""
"EVOSTC",20111214,1,"ABL","R111611","sed",NA,NA,0.00186,0.00186,"OIL","RMB_130",NA,397076.0734036,3281508.127,"","Bioremediation/PWS","11100836","PWS3A44-Z3-7","Grab","SEDIMENT","","","11-Aug-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65666667,-147.931,"ENV",""
"EVOSTC",20111215,1,"ABL","R111611","sed",NA,NA,4e-04,4e-04,"OIL","RMB_130",NA,767490.573069,0,"","Bioremediation/PWS","11100836","PWS3A44-Z4-1","Grab","SEDIMENT","","","11-Aug-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65666667,-147.931,"ENV",""
"EVOSTC",20111216,1,"ABL","R111611","sed",NA,NA,0.00061,0.00061,"OIL","RMB_130",NA,234967.9900482,0,"","Bioremediation/PWS","11100836","PWS3A44-Z4-7","Grab","SEDIMENT","","","11-Aug-11",2011,"PERRI","Wrenn Brian","Temple Unive",60.65666667,-147.931,"ENV",""
"EVOSTC",20111217,1,"ABL","R092011","sed",NA,NA,0.00323,0.00323,"OIL","RMB_130",NA,28685.94539837,2962455.594,"","Bioremediation/PWS","11100836","EL056C-Z1-12","Grab","SEDIMENT","","","09-Aug-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.5505,-147.5791667,"ENV",""
"EVOSTC",20111218,1,"ABL","R092011","sed",NA,NA,0.00274,0.00274,"OIL","RMB_130",NA,358763.36817908,2128448.347,"","Bioremediation/PWS","11100836","EL056C-Z1-31","Grab","SEDIMENT","","","09-Aug-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.5505,-147.5791667,"ENV",""
